Buchungen,Row,Error,Unique,Base Row,SysCode,Sektion,Datum,DatumBeleg,DatumValuta,Beleg,BelegProtokoll,BelegTyp,BelegOriginal,RechnungBeleg,RechnungAusgedruckt,DokLink,ExterneReferenz,Beschreibung,Bemerkungen,KontoSoll,KontoSollBeschr,KontoHaben,KontoHabenBeschr,Betrag,Saldo,MwStCode,MwStArtBetrag,MwStZusatzInfo,MwStUStProz,MwStProzentEffektiv,MwStSteuerbar,MwStBetrag,MwStKonto,MwStKontoBeschr,MwStProzentNichtAbziehbar,MwStNichtAbziehbar,MwStBuch,MwStUStNummer,KS1,KS1Beschr,KS2,KS2Beschr,KS3,KS3Beschr,Segment,DatumFälligkeit,DatumErwartet,DatumZahl,SperreNr,SperreBetrag,SperreFortlaufend,SperreZeile
,430,0,0,0,,,2024-07-29T00:00:00.000,,,427,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,159.71,,I81,,,8.10,8.10,147.74,11.97,2200,Umsatzsteuer (UST),,,11.97,,,,,,,,,,,,,,,
,431,0,0,0,,,2024-07-29T00:00:00.000,,,428,,,,,,,,Selda Aksoy,,5000,Lohnaufwand,1020,Bankguthaben,1500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,432,0,0,0,,,2024-07-29T00:00:00.000,,,429,,,,,,,,"Mobiliar, Schadenersatz Reparaturen",,8100,Ausserordentlicher Ertrag ,6220,Fahrzeugversicherung,1931.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,433,0,0,0,,,2024-07-30T00:00:00.000,,,430,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,74.20,,I81,,,8.10,8.10,68.64,5.56,2200,Umsatzsteuer (UST),,,5.56,,,,,,,,,,,,,,,
,434,0,0,0,,,2024-07-30T00:00:00.000,,,431,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,368.20,,M81,,,8.10,8.10,340.61,27.59,2200,Umsatzsteuer (UST),,,27.59,,,,,,,,,,,,,,,
,435,0,0,0,,,2024-07-30T00:00:00.000,,,432,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,436,0,0,0,,,2024-07-31T00:00:00.000,,,433,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,23.15,,M81,,,8.10,8.08,21.42,1.73,2200,Umsatzsteuer (UST),,,1.73,,,,,,,,,,,,,,,
,437,0,0,0,,,2024-07-31T00:00:00.000,,,434,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,67.00,,I26,,,2.60,2.60,65.30,1.70,2200,Umsatzsteuer (UST),,,1.70,,,,,,,,,,,,,,,
,438,0,0,0,,,2024-07-31T00:00:00.000,,,634,,,,,,,,Mietanteil (Jul),,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,665.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,439,0,0,0,,,2024-07-31T00:00:00.000,,,435,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,92.65,,M81,,,8.10,8.10,85.71,6.94,2200,Umsatzsteuer (UST),,,6.94,,,,,,,,,,,,,,,
,440,0,0,0,,,2024-08-05T00:00:00.000,,,436,,,,,,,,Steiner Beck,,5820,Spesen,1020,Bankguthaben,32.00,,I26,,,2.60,2.60,31.19,0.81,2200,Umsatzsteuer (UST),,,0.81,,,,,,,,,,,,,,,
,441,0,0,0,,,2024-08-05T00:00:00.000,,,437,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,453.30,,M81,,,8.10,8.10,419.33,33.97,2200,Umsatzsteuer (UST),,,33.97,,,,,,,,,,,,,,,
,442,0,0,0,,,2024-08-06T00:00:00.000,,,438,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,174.48,,I81,,,8.10,8.10,161.41,13.07,2200,Umsatzsteuer (UST),,,13.07,,,,,,,,,,,,,,,
,443,0,0,0,,,2024-08-07T00:00:00.000,,,439,,,,,,,,Bar Gelateria Arena,,5820,Spesen,1020,Bankguthaben,32.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,444,0,0,0,,,2024-08-07T00:00:00.000,,,440,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,11080.25,,V81,,,-8.10,-8.10,10250.00,-830.25,2200,Umsatzsteuer (UST),,,-830.25,,,,,,,,,,,,,,,
,445,0,0,0,,,2024-08-08T00:00:00.000,,,441,,,,,,,,Orell Füssli,,6503,Fachliteratur,1020,Bankguthaben,100.45,,I25,,,2.50,2.50,98.00,2.45,2200,Umsatzsteuer (UST),,,2.45,,,,,,,,,,,,,,,
,446,0,0,0,,,2024-08-08T00:00:00.000,,,442,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,385.10,,M81,,,8.10,8.10,356.24,28.86,2200,Umsatzsteuer (UST),,,28.86,,,,,,,,,,,,,,,
,447,0,0,0,,,2024-08-09T00:00:00.000,,,443,,,,,,,,Jumbo,,4000,Materialaufwand Produktion,1020,Bankguthaben,74.30,,M81,,,8.10,8.10,68.73,5.57,2200,Umsatzsteuer (UST),,,5.57,,,,,,,,,,,,,,,
,448,0,0,0,,,2024-08-09T00:00:00.000,,,444,,,,,,,,"Scherrer Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,864.80,,V81,,,-8.10,-8.10,800.00,-64.80,2200,Umsatzsteuer (UST),,,-64.80,,,,,,,,,,,,,,,
,449,0,0,0,,,2024-08-12T00:00:00.000,,,445,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,450,0,0,0,,,2024-08-12T00:00:00.000,,,446,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,63.19,,I81,,,8.10,8.09,58.46,4.73,2200,Umsatzsteuer (UST),,,4.73,,,,,,,,,,,,,,,
,451,0,0,0,,,2024-08-13T00:00:00.000,,,447,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,95.80,,I81,,,8.10,8.10,88.62,7.18,2200,Umsatzsteuer (UST),,,7.18,,,,,,,,,,,,,,,
,452,0,0,0,,,2024-08-14T00:00:00.000,,,448,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,166.68,,I81,,,8.10,8.10,154.19,12.49,2200,Umsatzsteuer (UST),,,12.49,,,,,,,,,,,,,,,
,453,0,0,0,,,2024-08-14T00:00:00.000,,,449,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,209.90,,M81,,,8.10,8.10,194.17,15.73,2200,Umsatzsteuer (UST),,,15.73,,,,,,,,,,,,,,,
,454,0,0,0,,,2024-08-14T00:00:00.000,,,450,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,581.80,,M81,,,8.10,8.10,538.21,43.59,2200,Umsatzsteuer (UST),,,43.59,,,,,,,,,,,,,,,
,455,0,0,0,,,2024-08-15T00:00:00.000,,,451,,,,,,,,Burger King,,5820,Spesen,1020,Bankguthaben,19.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,456,0,0,0,,,2024-08-15T00:00:00.000,,,452,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,234.40,,M81,,,8.10,8.10,216.84,17.56,2200,Umsatzsteuer (UST),,,17.56,,,,,,,,,,,,,,,
,457,0,0,0,,,2024-08-16T00:00:00.000,,,453,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,31.20,,M81,,,8.10,8.11,28.86,2.34,2200,Umsatzsteuer (UST),,,2.34,,,,,,,,,,,,,,,
,458,0,0,0,,,2024-08-16T00:00:00.000,,,454,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,156.05,,M81,,,8.10,8.10,144.36,11.69,2200,Umsatzsteuer (UST),,,11.69,,,,,,,,,,,,,,,
,459,0,0,0,,,2024-08-16T00:00:00.000,,,455,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,362.65,,M81,,,8.10,8.10,335.48,27.17,2200,Umsatzsteuer (UST),,,27.17,,,,,,,,,,,,,,,
,460,0,0,0,,,2024-08-16T00:00:00.000,,,456,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,461,0,0,0,,,2024-08-16T00:00:00.000,,,457,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1405.30,,V81,,,-8.10,-8.10,1300.00,-105.30,2200,Umsatzsteuer (UST),,,-105.30,,,,,,,,,,,,,,,
,462,0,0,0,,,2024-08-16T00:00:00.000,,,458,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2918.70,,V81,,,-8.10,-8.10,2700.00,-218.70,2200,Umsatzsteuer (UST),,,-218.70,,,,,,,,,,,,,,,
,463,0,0,0,,,2024-08-16T00:00:00.000,,,459,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3080.85,,V81,,,-8.10,-8.10,2850.00,-230.85,2200,Umsatzsteuer (UST),,,-230.85,,,,,,,,,,,,,,,
,464,0,0,0,,,2024-08-21T00:00:00.000,,,460,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,105.60,,M81,,,8.10,8.10,97.69,7.91,2200,Umsatzsteuer (UST),,,7.91,,,,,,,,,,,,,,,
,465,0,0,0,,,2024-08-21T00:00:00.000,,,461,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,890.00,,M81,,,8.10,8.10,823.31,66.69,2200,Umsatzsteuer (UST),,,66.69,,,,,,,,,,,,,,,
,466,0,0,0,,,2024-08-22T00:00:00.000,,,462,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,10.00,,I81,,,8.10,8.11,9.25,0.75,2200,Umsatzsteuer (UST),,,0.75,,,,,,,,,,,,,,,
,467,0,0,0,,,2024-08-22T00:00:00.000,,,463,,,,,,,,"BP, TS",,6210,Betriebsstoffe,1020,Bankguthaben,180.15,,I81,,,8.10,8.10,166.65,13.50,2200,Umsatzsteuer (UST),,,13.50,,,,,,,,,,,,,,,
,468,0,0,0,,,2024-08-22T00:00:00.000,,,464,,,,,,,,SBB,,5880,Sonstiger Personalaufwand,1020,Bankguthaben,2205.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,469,0,0,0,,,2024-08-23T00:00:00.000,,,465,,,,,,,,"McDonalds, Spesen",,5820,Spesen,1020,Bankguthaben,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,470,0,0,0,,,2024-08-26T00:00:00.000,,,466,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,125.25,,I81,,,8.10,8.10,115.86,9.39,2200,Umsatzsteuer (UST),,,9.39,,,,,,,,,,,,,,,
,471,0,0,0,,,2024-08-26T00:00:00.000,,,467,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,472,0,0,0,,,2024-08-26T00:00:00.000,,,468,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,473,0,0,0,,,2024-08-26T00:00:00.000,,,469,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,423.50,,M81,,,8.10,8.10,391.77,31.73,2200,Umsatzsteuer (UST),,,31.73,,,,,,,,,,,,,,,
,474,0,0,0,,,2024-08-26T00:00:00.000,,,470,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,475,0,0,0,,,2024-08-26T00:00:00.000,,,471,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,476,0,0,0,,,2024-08-26T00:00:00.000,,,472,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,477,0,0,0,,,2024-08-27T00:00:00.000,,,473,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,66.70,,M81,,,8.10,8.10,61.70,5.00,2200,Umsatzsteuer (UST),,,5.00,,,,,,,,,,,,,,,
,478,0,0,0,,,2024-08-27T00:00:00.000,,,474,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,413.70,,M81,,,8.10,8.10,382.70,31.00,2200,Umsatzsteuer (UST),,,31.00,,,,,,,,,,,,,,,
,479,0,0,0,,,2024-08-28T00:00:00.000,,,475,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,136.25,,M81,,,8.10,8.10,126.04,10.21,2200,Umsatzsteuer (UST),,,10.21,,,,,,,,,,,,,,,
,480,0,0,0,,,2024-08-28T00:00:00.000,,,476,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,166.96,,I81,,,8.10,8.10,154.45,12.51,2200,Umsatzsteuer (UST),,,12.51,,,,,,,,,,,,,,,
,481,0,0,0,,,2024-08-28T00:00:00.000,,,477,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,482,0,0,0,,,2024-08-29T00:00:00.000,,,478,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,26.60,,I81,,,8.10,8.09,24.61,1.99,2200,Umsatzsteuer (UST),,,1.99,,,,,,,,,,,,,,,
,483,0,0,0,,,2024-08-29T00:00:00.000,,,479,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,265.30,,M81,,,8.10,8.10,245.42,19.88,2200,Umsatzsteuer (UST),,,19.88,,,,,,,,,,,,,,,
,484,0,0,0,,,2024-08-29T00:00:00.000,,,480,,,,,,,,Landi Zola,,6210,Betriebsstoffe,1020,Bankguthaben,10.00,,I81,,,8.10,8.11,9.25,0.75,2200,Umsatzsteuer (UST),,,0.75,,,,,,,,,,,,,,,
,485,0,0,0,,,2024-08-29T00:00:00.000,,,635,,,,,,,,Mietanteil (Aug),,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,665.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,486,0,0,0,,,2024-09-02T00:00:00.000,,,481,,,,,,,,Migros,,5820,Spesen,1020,Bankguthaben,47.70,,I81,,,8.10,8.09,44.13,3.57,2200,Umsatzsteuer (UST),,,3.57,,,,,,,,,,,,,,,
,487,0,0,0,,,2024-09-02T00:00:00.000,,,482,,,,,,,,Media Markt,,6500,Büromaterial und Drucksachen,1020,Bankguthaben,64.95,,I81,,,8.10,8.11,60.08,4.87,2200,Umsatzsteuer (UST),,,4.87,,,,,,,,,,,,,,,
,488,0,0,0,,,2024-09-02T00:00:00.000,,,483,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,87.72,,I81,,,8.10,8.10,81.15,6.57,2200,Umsatzsteuer (UST),,,6.57,,,,,,,,,,,,,,,
,489,0,0,0,,,2024-09-02T00:00:00.000,,,484,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,266.45,,M81,,,8.10,8.10,246.48,19.97,2200,Umsatzsteuer (UST),,,19.97,,,,,,,,,,,,,,,
,490,0,0,0,,,2024-09-02T00:00:00.000,,,485,,,,,,,,Steueramt ZH,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,272.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,491,0,0,0,,,2024-09-02T00:00:00.000,,,486,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,492,0,0,0,,,2024-09-02T00:00:00.000,,,487,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,1068.15,,M81,,,8.10,8.10,988.11,80.04,2200,Umsatzsteuer (UST),,,80.04,,,,,,,,,,,,,,,
,493,0,0,0,,,2024-09-02T00:00:00.000,,,488,,,,,,,,Mobiliar,,6220,Fahrzeugversicherung,1020,Bankguthaben,1330.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,494,0,0,0,,,2024-09-02T00:00:00.000,,,489,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,2330.65,,M81,,,8.10,8.10,2156.01,174.64,2200,Umsatzsteuer (UST),,,174.64,,,,,,,,,,,,,,,
,495,0,0,0,,,2024-09-02T00:00:00.000,,,490,,,,,,,,Isa Aksoy September,,5000,Lohnaufwand,1020,Bankguthaben,5200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,496,0,0,0,,,2024-09-02T00:00:00.000,,,491,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5502.30,,V81,,,-8.10,-8.10,5090.01,-412.29,2200,Umsatzsteuer (UST),,,-412.29,,,,,,,,,,,,,,,
,497,0,0,0,,,2024-09-02T00:00:00.000,,,492,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,8972.30,,V81,,,-8.10,-8.10,8300.00,-672.30,2200,Umsatzsteuer (UST),,,-672.30,,,,,,,,,,,,,,,
,498,0,0,0,,,2024-09-03T00:00:00.000,,,493,,,,,,,,IKEA,,5820,Spesen,1020,Bankguthaben,79.45,,I81,,,8.10,8.10,73.50,5.95,2200,Umsatzsteuer (UST),,,5.95,,,,,,,,,,,,,,,
,499,0,0,0,,,2024-09-03T00:00:00.000,,,494,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,502.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,500,0,0,0,,,2024-09-04T00:00:00.000,,,495,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,67.00,,I26,,,2.60,2.60,65.30,1.70,2200,Umsatzsteuer (UST),,,1.70,,,,,,,,,,,,,,,
,501,0,0,0,,,2024-09-05T00:00:00.000,,,496,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,102.75,,M81,,,8.10,8.10,95.05,7.70,2200,Umsatzsteuer (UST),,,7.70,,,,,,,,,,,,,,,
,502,0,0,0,,,2024-09-05T00:00:00.000,,,497,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,168.52,,I81,,,8.10,8.10,155.89,12.63,2200,Umsatzsteuer (UST),,,12.63,,,,,,,,,,,,,,,
,503,0,0,0,,,2024-09-05T00:00:00.000,,,497,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,9.90,,I81,,,8.10,8.08,9.16,0.74,2200,Umsatzsteuer (UST),,,0.74,,,,,,,,,,,,,,,
,504,0,0,0,,,2024-09-09T00:00:00.000,,,498,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,234.05,,M81,,,8.10,8.10,216.51,17.54,2200,Umsatzsteuer (UST),,,17.54,,,,,,,,,,,,,,,
,505,0,0,0,,,2024-09-09T00:00:00.000,,,499,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,12431.50,,V81,,,-8.10,-8.10,11500.00,-931.50,2200,Umsatzsteuer (UST),,,-931.50,,,,,,,,,,,,,,,
,506,0,0,0,,,2024-09-10T00:00:00.000,,,500,,,,,,,,"Kantonspolizei TG, Busse",,6700,"Sonstiger betrieblicher Aufwand (Wirtschaftsauskünfte, Betreibungen)",1020,Bankguthaben,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,507,0,0,0,,,2024-09-10T00:00:00.000,,,501,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,141.20,,M81,,,8.10,8.10,130.62,10.58,2200,Umsatzsteuer (UST),,,10.58,,,,,,,,,,,,,,,
,508,0,0,0,,,2024-09-10T00:00:00.000,,,502,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,360.90,,M81,,,8.10,8.10,333.86,27.04,2200,Umsatzsteuer (UST),,,27.04,,,,,,,,,,,,,,,
,509,0,0,0,,,2024-09-10T00:00:00.000,,,503,,,,,,,,Autocenter von Rotz,,6210,Betriebsstoffe,1020,Bankguthaben,878.20,,I81,,,8.10,8.10,812.40,65.80,2200,Umsatzsteuer (UST),,,65.80,,,,,,,,,,,,,,,
,510,0,0,0,,,2024-09-10T00:00:00.000,,,504,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,511,0,0,0,,,2024-09-10T00:00:00.000,,,505,,,,,,,,SVA,,5700,"AHV, IV, EO Inhaber",1020,Bankguthaben,2383.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,512,0,0,0,,,2024-09-11T00:00:00.000,,,506,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,9.90,,I81,,,8.10,8.08,9.16,0.74,2200,Umsatzsteuer (UST),,,0.74,,,,,,,,,,,,,,,
,513,0,0,0,,,2024-09-11T00:00:00.000,,,507,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,514,0,0,0,,,2024-09-11T00:00:00.000,,,508,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,796.15,,M81,,,8.10,8.10,736.49,59.66,2200,Umsatzsteuer (UST),,,59.66,,,,,,,,,,,,,,,
,515,0,0,0,,,2024-09-11T00:00:00.000,,,509,,,,,,,,Suva,,1020,Bankguthaben,5730,Unfallversicherung,8048.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,516,0,0,0,,,2024-09-11T00:00:00.000,,,510,,,,,,,,"Mobiliar, Schadenersatz Reparaturen",,8100,Ausserordentlicher Ertrag ,6220,Fahrzeugversicherung,13838.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,517,0,0,0,,,2024-09-12T00:00:00.000,,,511,,,,,,,,"Schaffhausen Vorsta, Mobilezone",,6500,Büromaterial und Drucksachen,1020,Bankguthaben,99.95,,M81,,,8.10,8.10,92.46,7.49,2200,Umsatzsteuer (UST),,,7.49,,,,,,,,,,,,,,,
,518,0,0,0,,,2024-09-13T00:00:00.000,,,512,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,163.33,,I81,,,8.10,8.10,151.09,12.24,2200,Umsatzsteuer (UST),,,12.24,,,,,,,,,,,,,,,
,519,0,0,0,,,2024-09-16T00:00:00.000,,,513,,,,,,,,Obi,,4000,Materialaufwand Produktion,1020,Bankguthaben,57.85,,M81,,,8.10,8.09,53.52,4.33,2200,Umsatzsteuer (UST),,,4.33,,,,,,,,,,,,,,,
,520,0,0,0,,,2024-09-17T00:00:00.000,,,514,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,1766.55,,M81,,,8.10,8.10,1634.18,132.37,2200,Umsatzsteuer (UST),,,132.37,,,,,,,,,,,,,,,
,521,0,0,0,,,2024-09-17T00:00:00.000,,,515,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,6.00,,I81,,,8.10,8.11,5.55,0.45,2200,Umsatzsteuer (UST),,,0.45,,,,,,,,,,,,,,,
,522,0,0,0,,,2024-09-18T00:00:00.000,,,517,,,,,,,,Coop,,5820,Spesen,1020,Bankguthaben,45.90,,I26,,,2.60,2.59,44.74,1.16,2200,Umsatzsteuer (UST),,,1.16,,,,,,,,,,,,,,,
,523,0,0,0,,,2024-09-18T00:00:00.000,,,518,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,154.85,,M81,,,8.10,8.10,143.25,11.60,2200,Umsatzsteuer (UST),,,11.60,,,,,,,,,,,,,,,
,524,0,0,0,,,2024-09-18T00:00:00.000,,,519,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,301.70,,M81,,,8.10,8.10,279.09,22.61,2200,Umsatzsteuer (UST),,,22.61,,,,,,,,,,,,,,,
,525,0,0,0,,,2024-09-19T00:00:00.000,,,520,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,137.25,,M81,,,8.10,8.10,126.97,10.28,2200,Umsatzsteuer (UST),,,10.28,,,,,,,,,,,,,,,
,526,0,0,0,,,2024-09-19T00:00:00.000,,,521,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,155.71,,I81,,,8.10,8.10,144.04,11.67,2200,Umsatzsteuer (UST),,,11.67,,,,,,,,,,,,,,,
,527,0,0,0,,,2024-09-23T00:00:00.000,,,522,,,,,,,,Zürichsee Fähre,,5820,Spesen,1020,Bankguthaben,11.50,,I81,,,8.10,8.08,10.64,0.86,2200,Umsatzsteuer (UST),,,0.86,,,,,,,,,,,,,,,
,528,0,0,0,,,2024-09-23T00:00:00.000,,,523,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,46.95,,I81,,,8.10,8.10,43.43,3.52,2200,Umsatzsteuer (UST),,,3.52,,,,,,,,,,,,,,,
,529,0,0,0,,,2024-09-23T00:00:00.000,,,524,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,134.80,,M81,,,8.10,8.10,124.70,10.10,2200,Umsatzsteuer (UST),,,10.10,,,,,,,,,,,,,,,
,530,0,0,0,,,2024-09-24T00:00:00.000,,,525,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,108.35,,M81,,,8.10,8.10,100.23,8.12,2200,Umsatzsteuer (UST),,,8.12,,,,,,,,,,,,,,,
,531,0,0,0,,,2024-09-25T00:00:00.000,,,526,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,557.85,,M81,,,8.10,8.10,516.05,41.80,2200,Umsatzsteuer (UST),,,41.80,,,,,,,,,,,,,,,
,532,0,0,0,,,2024-09-26T00:00:00.000,,,527,,,,,,,,Autocenter von Rotz,,6210,Betriebsstoffe,1020,Bankguthaben,200.00,,I81,,,8.10,8.10,185.01,14.99,2200,Umsatzsteuer (UST),,,14.99,,,,,,,,,,,,,,,
,533,0,0,0,,,2024-09-26T00:00:00.000,,,528,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
